58,Neuquen,2001,Cipres,t,256,0,0,17,1
58,Neuquen,2001,Alamo,t,18629,0,85,0,0
58,Neuquen,2001,Otras,t,0,0,0,5,0
62,Rio Negro,2001,Alamo,t,92340,0,21,0,0
62,Rio Negro,2001,Sauce,t,0,0,103,0,0
70,San Juan,2001,Alamo,t,12000,0,0,0,0
74,San Luis,2001,Alamo,t,223,0,0,0,0
82,Santa Fe,2001,Alamo,t,1559,0,0,0,0
82,Santa Fe,2001,Eucalipto,t,150112,0,0,0,0
90,Tucuman,2001,Pino,t,23842,0,0,0,0
90,Tucuman,2001,Alamo,t,104,0,0,0,0
90,Tucuman,2001,Eucalipto,t,1745,0,0,0,0
6,Buenos Aires,2002,Pino,t,3028,0,0,0,0
6,Buenos Aires,2002,Alamo,t,266000,0,0,0,0
6,Buenos Aires,2002,Eucalipto,t,146387,0,0,0,0
6,Buenos Aires,2002,Sauce,t,198989,0,0,0,0
26,Chubut,2002,Cipres,t,101,0,0,3,13
26,Chubut,2002,Pino,t,8090,0,1396,69,591
26,Chubut,2002,Alamo,t,1716,0,66,0,0
26,Chubut,2002,Eucalipto,t,2,0,0,0,0
26,Chubut,2002,Sauce,t,3,0,10838,1,47
14,Cordoba,2002,Pino,t,197200,0,0,0,3368
14,Cordoba,2002,Eucalipto,t,3840,0,18570,0,0
14,Cordoba,2002,Alamo,t,10725,0,0,0,0
18,Corrientes,2002,Pino,t,228436,0,0,0,0
18,Corrientes,2002,Eucalipto,t,466591,0,0,35729,6636
30,Entre Rios,2002,Pino,t,75800,0,0,0,0
30,Entre Rios,2002,Alamo,t,34228,0,0,0,0
30,Entre Rios,2002,Sauce,t,96774,0,0,0,0
30,Entre Rios,2002,Eucalipto,t,687850,0,0,51900,3200
38,Jujuy,2002,Pino,t,13972,0,0,0,0
38,Jujuy,2002,Eucalipto,t,25321,0,0,446,0
38,Jujuy,2002,Sauce,t,45,0,0,0,0
42,La Pampa,2002,Otras,t,55,0,0,0,0
42,La Pampa,2002,Alamo,t,9368,0,6,17,0
42,La Pampa,2002,Eucalipto,t,20,167,5,0,0
50,Mendoza,2002,Alamo,t,59841,0,0,0,0
54,Misiones,2002,Araucaria,t,97790.22,0,0,0,0
54,Misiones,2002,Pino,t,4236723.2,0,112.52,30,0
54,Misiones,2002,Eucalipto,t,120196.29,0,37.37,0,1670
54,Misiones,2002,Kiri,t,4641.99,0,0,0,0
54,Misiones,2002,Paraiso,t,21062.3,0,3.65,0,0
54,Misiones,2002,Otras,t,3334.16,0,0,0,0
58,Neuquen,2002,Pino,t,82,0,175,1000,4
58,Neuquen,2002,Alamo,t,15732,0,764,17,0
58,Neuquen,2002,Sauce,t,100,0,0,0,0
58,Neuquen,2002,Otras,t,0,0,0,9,3
62,Rio Negro,2002,Cipres,t,3612,0,75,230,516
62,Rio Negro,2002,Pino,t,8790,0,2801,0,596
62,Rio Negro,2002,Pino,t,5508,0,3162,43,0
62,Rio Negro,2002,Alamo,t,50844,0,0,0,0
62,Rio Negro,2002,Sauce,t,65851,0,440,0,0
82,Santa Fe,2002,Eucalipto,t,56308,0,0,11,0
82,Santa Fe,2002,Sauce,t,1589,0,0,0,0
82,Santa Fe,2002,Alamo,t,2889,0,0,0,0
90,Tucuman,2002,Pino,t,30280,0,0,0,0
90,Tucuman,2002,Alamo,t,174,0,0,0,0
90,Tucuman,2002,Eucalipto,t,2065,0,0,0,0
6,Buenos Aires,2003,Pino,t,16,0,0,0,0
6,Buenos Aires,2003,Sauce,t,298870,0,0,0,0
6,Buenos Aires,2003,Paraiso,t,221,0,0,0,0
6,Buenos Aires,2003,Alamo,t,99290,0,0,0,0
6,Buenos Aires,2003,Eucalipto,t,142946,0,0,0,0
26,Chubut,2003,Cipres,t,12,0,5,18,178
26,Chubut,2003,Pino,t,10818,0,977,177,642
26,Chubut,2003,Alamo,t,2365,0,15,0,0
26,Chubut,2003,Sauce,t,0,0,14981,30,22
26,Chubut,2003,Otras,t,149,0,1979,24,29
14,Cordoba,2003,Pino,t,186550,0,0,0,0
14,Cordoba,2003,Alamo,t,12740,0,0,0,0
14,Cordoba,2003,Eucalipto,t,3868,0,20000,0,0
18,Corrientes,2003,Pino,t,209239,0,0,0,0
18,Corrientes,2003,Eucalipto,t,289670,0,0,31818.6,91.8
18,Corrientes,2003,Paraiso,t,82,0,0,0,0
30,Entre Rios,2003,Pino,t,31717,0,0,0,0
30,Entre Rios,2003,Eucalipto,t,412488,0,0,75588,19190
30,Entre Rios,2003,Sauce,t,104067,0,0,0,0
30,Entre Rios,2003,Alamo,t,34504,0,0,0,0
38,Jujuy,2003,Pino,t,48317,0,0,0,0
38,Jujuy,2003,Alamo,t,101,0,0,0,0
38,Jujuy,2003,Eucalipto,t,84464,0,0,1079,0
38,Jujuy,2003,Sauce,t,153,0,0,0,0
42,La Pampa,2003,Alamo,t,3900,0,42,6,0
42,La Pampa,2003,Eucalipto,t,148.75,11,754,0,0
42,La Pampa,2003,Otras,t,32.25,0,0,0,0
50,Mendoza,2003,Alamo,t,217521,0,0,0,0
50,Mendoza,2003,Eucalipto,t,1733,0,0,0,0
54,Misiones,2003,Pino,t,4832559.2,0,11964,0,0
54,Misiones,2003,Araucaria,t,162758.85,0,129,0,0
54,Misiones,2003,Eucalipto,t,113223.4,0,54,4,1024
54,Misiones,2003,Kiri,t,8288.15,0,36,0,0
54,Misiones,2003,Paraiso,t,27814.73,0,140,0,0
54,Misiones,2003,Otras,t,12786,0,15,0,0
58,Neuquen,2003,Pino,t,0,0,175,1000,4
58,Neuquen,2003,Alamo,t,22214,0,764,17,0
58,Neuquen,2003,Otras,t,0,0,0,9,3
62,Rio Negro,2003,Pino,t,13967,0,4420,23,229
62,Rio Negro,2003,Alamo,t,55066,0,10,54,1113
62,Rio Negro,2003,Sauce,t,840,0,66,0,0
62,Rio Negro,2003,Otras,t,30,0,0,0,0
82,Santa Fe,2003,Eucalipto,t,104783,0,0,1,0
82,Santa Fe,2003,Sauce,t,22419,0,0,0,0
82,Santa Fe,2003,Alamo,t,28059,0,0,0,0
90,Tucuman,2003,Pino,t,42887,0,0,0,0
90,Tucuman,2003,Alamo,t,6048,0,0,0,0
90,Tucuman,2003,Eucalipto,t,1447,0,0,0,0
6,Buenos Aires,2004,Pino,t,2143,0,0,0,0
6,Buenos Aires,2004,Sauce,t,112272,0,0,0,0
6,Buenos Aires,2004,Alamo,t,66470,0,0,0,0
6,Buenos Aires,2004,Eucalipto,t,315955,0,0,0,0
26,Chubut,2004,Cipres,t,164,79,58,22,0
26,Chubut,2004,Pino,t,13486,2467,235,700,0
26,Chubut,2004,Otras,t,21,2678,0,0,0
26,Chubut,2004,Alamo,t,3627,200,5,0,0
26,Chubut,2004,Sauce,t,0,15768,49,190,0
14,Cordoba,2004,Pino,t,234000,0,0,0,0
14,Cordoba,2004,Alamo,t,15925,0,0,0,0
14,Cordoba,2004,Eucalipto,t,6630,20000,0,0,0
18,Corrientes,2004,Pino,t,213785,0,0,0,0
18,Corrientes,2004,Eucalipto,t,497926,0,15608,1272,0
30,Entre Rios,2004,Pino,t,64217,0,829,2033,0
30,Entre Rios,2004,Eucalipto,t,477066,0,80812,26647,0
30,Entre Rios,2004,Sauce,t,134297,0,0,0,0
30,Entre Rios,2004,Alamo,t,42277,0,0,0,0
38,Jujuy,2004,Pino,t,31363,0,0,0,0
38,Jujuy,2004,Eucalipto,t,74812,0,1484,0,0
38,Jujuy,2004,Sauce,t,244,0,0,0,0
42,La Pampa,2004,Alamo,t,7095,14,0,0,0
42,La Pampa,2004,Eucalipto,t,75,75,0,0,0
42,La Pampa,2004,Otras,t,116,93,0,0,0
50,Mendoza,2004,Alamo,t,106858,0,0,0,0
50,Mendoza,2004,Eucalipto,t,4282,0,0,0,0
50,Mendoza,2004,Sauce,t,2267,0,0,0,0
54,Misiones,2004,Pino,t,4523094,10573,464,0,0
54,Misiones,2004,Araucaria,t,139688,116,51,0,0
54,Misiones,2004,Eucalipto,t,103713,30,54,80,0
54,Misiones,2004,Kiri,t,8145,24,127,0,0
54,Misiones,2004,Paraiso,t,21649,91,178,0,0
54,Misiones,2004,Otras,t,11002,40,0,0,0
58,Neuquen,2004,Cipres,t,1247,0,0,0,0
58,Neuquen,2004,Pino,t,3063,5488,281,0,0
58,Neuquen,2004,Otras,t,417,4413,0,0,0
58,Neuquen,2004,Alamo,t,29849,120,0,0,0
58,Neuquen,2004,Sauce,t,0,746,7,0,0
62,Rio Negro,2004,Cipres,t,4281,0,267,174,0
62,Rio Negro,2004,Pino,t,15797,2247,29,400,0
62,Rio Negro,2004,Alamo,t,57698,0,155,112,0
62,Rio Negro,2004,Sauce,t,660,0,0,0,0
82,Santa Fe,2004,Pino,t,271,0,0,0,0
82,Santa Fe,2004,Alamo,t,25270,0,0,0,0
82,Santa Fe,2004,Eucalipto,t,147858,0,330,0,0
82,Santa Fe,2004,Sauce,t,1188,0,0,0,0
90,Tucuman,2004,Pino,t,42887,0,0,0,0
90,Tucuman,2004,Alamo,t,6048,0,0,0,0
90,Tucuman,2004,Eucalipto,t,1447,0,0,0,0
6,Buenos Aires,2005,Alamo,t,120464,0,0,0,0
6,Buenos Aires,2005,Eucalipto,t,187326,0,0,0,0
6,Buenos Aires,2005,Sauce,t,399927,0,0,0,0
26,Chubut,2005,Cipres,t,4213,0,560,210,121
26,Chubut,2005,Pino,t,8427,0,2960,24,153
26,Chubut,2005,Alamo,t,2732,0,453,0,0
26,Chubut,2005,Sauce,t,0,0,8855,27,24
14,Cordoba,2005,Pino,t,312000,0,0,36,1504
14,Cordoba,2005,Eucalipto,t,6630,0,20000,0,0
14,Cordoba,2005,Alamo,t,15925,0,0,0,0
18,Corrientes,2005,Pino,t,211343,0,0,0,0
18,Corrientes,2005,Eucalipto,t,324813,0,0,6066,1042
30,Entre Rios,2005,Pino,t,34440,0,0,0,0
30,Entre Rios,2005,Alamo,t,27274,0,0,0,0
30,Entre Rios,2005,Eucalipto,t,495746,0,0,129518,11277
30,Entre Rios,2005,Sauce,t,151158,0,0,0,0
34,Formosa,2005,Paraiso,t,9,0,0,0,0
38,Jujuy,2005,Pino,t,35246,0,0,0,0
38,Jujuy,2005,Eucalipto,t,97250,0,0,2146,0
42,La Pampa,2005,Alamo,t,9450,0,15,394,0
42,La Pampa,2005,Eucalipto,t,81,573,1027,0,0
42,La Pampa,2005,Otras,t,0,0,0,15,0
50,Mendoza,2005,Pino,t,455,0,0,0,0
50,Mendoza,2005,Alamo,t,32129,0,0,0,0
50,Mendoza,2005,Eucalipto,t,6862,0,0,0,0
50,Mendoza,2005,Sauce,t,6836,0,0,0,0
54,Misiones,2005,Araucaria,t,148688.8,0,8.71,0,0
54,Misiones,2005,Pino,t,4745158.4,0,547.91,0,0
54,Misiones,2005,Otras,t,3492.06,0,14.8,0,0
54,Misiones,2005,Eucalipto,t,62650.4,0,16.07,196,144
54,Misiones,2005,Kiri,t,10342.25,0,33.62,0,0
54,Misiones,2005,Paraiso,t,21741,0,14.31,0,0
58,Neuquen,2005,Cipres,t,1247,0,0,0,0
58,Neuquen,2005,Pino,t,3063,0,5488,359,0
58,Neuquen,2005,Alamo,t,25067,0,120,0,0
58,Neuquen,2005,Sauce,t,350,0,746,7,0
58,Neuquen,2005,Otras,t,417,0,4413,0,0
62,Rio Negro,2005,Cipres,t,2897,0,158,119,269
62,Rio Negro,2005,Pino,t,12850,0,2054,65,1065
62,Rio Negro,2005,Otras,t,0,0,0,39,0
62,Rio Negro,2005,Alamo,t,50712,0,27,388,160
62,Rio Negro,2005,Sauce,t,2400,0,0,0,0
82,Santa Fe,2005,Pino,t,55,0,0,0,0
82,Santa Fe,2005,Alamo,t,24355,0,0,0,0
82,Santa Fe,2005,Eucalipto,t,116237,0,1,0,0
90,Tucuman,2005,Pino,t,42887,0,0,0,0
90,Tucuman,2005,Alamo,t,6048,0,0,0,0
90,Tucuman,2005,Eucalipto,t,1447,0,0,0,0
6,Buenos Aires,2006,Eucalipto,t,143674.65,0,0,2,0
6,Buenos Aires,2006,Sauce,t,440302.5,0,0,0,0
6,Buenos Aires,2006,Alamo,t,77433.3,0,0,0,0
22,Chaco,2006,Eucalipto,t,1538,0,0,0,0
26,Chubut,2006,Cipres,t,49,0,0,0,0
26,Chubut,2006,Pino,t,15060,0,3169,281,1962
26,Chubut,2006,Alamo,t,1935,0,443,0,13
26,Chubut,2006,Sauce,t,21,0,16995,71,205
26,Chubut,2006,Otras,t,151,0,1297,2,1
14,Cordoba,2006,Pino,t,312000,0,0,0,1152
14,Cordoba,2006,Alamo,t,15925,0,0,0,0
14,Cordoba,2006,Eucalipto,t,8619,5640,29640,0,0
18,Corrientes,2006,Pino,t,290890,0,0,0,0
18,Corrientes,2006,Eucalipto,t,334882,0,0,22531,2174
30,Entre Rios,2006,Pino,t,122960,0,0,8400,0
30,Entre Rios,2006,Eucalipto,t,620303,0,0,95102,51805
34,Formosa,2006,Eucalipto,t,1,0,0,0,0
38,Jujuy,2006,Pino,t,12311,0,0,0,0
38,Jujuy,2006,Sauce,t,171,0,0,0,0
38,Jujuy,2006,Eucalipto,t,92185,0,0,1801,0
42,La Pampa,2006,Alamo,t,12782,0,97,2397,22
42,La Pampa,2006,Eucalipto,t,568,40,128,0,0
42,La Pampa,2006,Otras,t,35,0,10,3,0
50,Mendoza,2006,Alamo,t,171888,0,0,0,0
50,Mendoza,2006,Eucalipto,t,2244,0,0,0,0
54,Misiones,2006,Araucaria,t,156148.4,0,14,579,0
54,Misiones,2006,Pino,t,4400896.8,0,293,24986,0
54,Misiones,2006,Eucalipto,t,77218.25,0,65,480,144
54,Misiones,2006,Kiri,t,8600.57,0,1,27,480
54,Misiones,2006,Paraiso,t,18936.45,0,0,122,0
54,Misiones,2006,Otras,t,15477.1,0,78,831,0
58,Neuquen,2006,Cipres,t,34,0,0,0,0
58,Neuquen,2006,Pino,t,6388,0,14115,297,5
58,Neuquen,2006,Sauce,t,187,0,2014,3,0
58,Neuquen,2006,Otras,t,5,0,0,0,0
58,Neuquen,2006,Alamo,t,41325,0,287,64,9
58,Neuquen,2006,Eucalipto,t,6.8,0,0,0,0
62,Rio Negro,2006,Cipres,t,2476,0,130,103,119
62,Rio Negro,2006,Pino,t,10790,0,1684,41,476
62,Rio Negro,2006,Alamo,t,51747,0,69,0,96
62,Rio Negro,2006,Sauce,t,1170,0,0,0,0
82,Santa Fe,2006,Pino,t,1247,0,0,0,0
82,Santa Fe,2006,Sauce,t,2341,0,0,0,0
82,Santa Fe,2006,Alamo,t,25434,0,0,0,0
82,Santa Fe,2006,Eucalipto,t,73568,0,0,0,0
90,Tucuman,2006,Pino,t,42887,0,0,0,0
90,Tucuman,2006,Alamo,t,6048,0,0,0,0
90,Tucuman,2006,Eucalipto,t,1447,0,0,0,0
6,Buenos Aires,2007,Pino,t,1596,0,0,0,0
6,Buenos Aires,2007,Otras,t,0,0,0,107,566
6,Buenos Aires,2007,Alamo,t,181630,0,0,0,0
6,Buenos Aires,2007,Eucalipto,t,218002,0,0,37,0
6,Buenos Aires,2007,Sauce,t,283197,0,0,0,0
22,Chaco,2007,Eucalipto,t,4884,0,0,479,0
26,Chubut,2007,Cipres,t,71,0,0,0,0
26,Chubut,2007,Pino,t,12548,0,4410,258,0
26,Chubut,2007,Sauce,t,0,0,13255,0,0
26,Chubut,2007,Alamo,t,1259,0,140,0,0
14,Cordoba,2007,Pino,t,440000,0,0,0,0
14,Cordoba,2007,Alamo,t,21000,0,0,0,0
14,Cordoba,2007,Eucalipto,t,12750,5000,20000,0,0
18,Corrientes,2007,Pino,t,422347,0,0,0,0
18,Corrientes,2007,Eucalipto,t,296925,0,0,7786,145
30,Entre Rios,2007,Pino,t,95218,0,0,8400,0
30,Entre Rios,2007,Alamo,t,248,0,0,0,0
30,Entre Rios,2007,Eucalipto,t,864812,0,0,16701,42976
30,Entre Rios,2007,Sauce,t,2531,0,0,0,0
34,Formosa,2007,Pino,t,1100,0,0,0,0
34,Formosa,2007,Otras,t,14,0,0,0,0
34,Formosa,2007,Eucalipto,t,14,0,0,0,0
34,Formosa,2007,Paraiso,t,51,0,0,0,0
38,Jujuy,2007,Pino,t,3964,0,0,9,0
38,Jujuy,2007,Eucalipto,t,131067,0,0,1460,0
38,Jujuy,2007,Sauce,t,74,0,0,0,0
38,Jujuy,2007,Alamo,t,266,0,0,0,0
38,Jujuy,2007,Otras,t,73,0,0,0,0
42,La Pampa,2007,Pino,t,0,0,5,9,0
42,La Pampa,2007,Eucalipto,t,0,0,62,0,0
42,La Pampa,2007,Alamo,t,10778,0,193,1443,0
50,Mendoza,2007,Alamo,t,122823,0,0,0,0
50,Mendoza,2007,Eucalipto,t,1765,0,0,0,0
54,Misiones,2007,Araucaria,t,150230.7,0,3,3534.3,0
54,Misiones,2007,Pino,t,3849876,0,53,205080.8,0
54,Misiones,2007,Otras,t,17543.92,0,30,1702,0
54,Misiones,2007,Eucalipto,t,43074.6,0,26,2578.9,0
54,Misiones,2007,Kiri,t,8032.31,0,4,351.9,0
54,Misiones,2007,Paraiso,t,15473.7,0,0,263.25,0
58,Neuquen,2007,Pino,t,4208,0,4433,31,16
58,Neuquen,2007,Alamo,t,37986,0,2799,4,0
58,Neuquen,2007,Sauce,t,302,0,2107,0.3,0
58,Neuquen,2007,Otras,t,39,0,810,1,0
62,Rio Negro,2007,Cipres,t,5216,0,415,0,0
62,Rio Negro,2007,Pino,t,12024,0,2298,0,0
62,Rio Negro,2007,Alamo,t,30866,0,63,2,1086
62,Rio Negro,2007,Otras,t,0,0,0,4,0
82,Santa Fe,2007,Pino,t,353,0,0,0,0
82,Santa Fe,2007,Alamo,t,22191,0,0,0,0
82,Santa Fe,2007,Eucalipto,t,71841,0,0,0,0
82,Santa Fe,2007,Otras,t,6692,0,0,0,0
90,Tucuman,2007,Pino,t,55600,0,0,0,0
90,Tucuman,2007,Alamo,t,7800,0,0,0,0
90,Tucuman,2007,Eucalipto,t,1300,0,0,0,0
6,Buenos Aires,2008,Pino,t,820,0,0,0,0
6,Buenos Aires,2008,Eucalipto,t,232466,0,0,4,0
6,Buenos Aires,2008,Sauce,t,350250,0,0,0,0
6,Buenos Aires,2008,Alamo,t,110620,0,0,0,0
22,Chaco,2008,Eucalipto,t,3119,0,0,506,0
22,Chaco,2008,Otras,t,784,0,0,0,0
