2003,La Pampa,418363,0,412138,23420,0
2003,La Rioja,99233,2006,0,24729,0
2003,Mendoza,115423,0,225903,271062,0
2003,Misiones,5,1217,968,2192,0
2003,Neuquén,111,271,2788,14739,0
2003,Río Negro,48350,4327,220823,174744,0
2003,Salta,10660,1584,15008,27605,0
2003,San Juan,0,15,175,2468,0
2003,San Luis,217720,0,0,0,0
2003,Santa Cruz,10145,0,691,4658,0
2003,Santa Fe,1256,54,178,2934,0
2003,Santiago del Estero,1933,0,560,981,0
2003,Tierra del Fuego,0,0,0,0,0
2003,Tucumán,351,22,44,3147,0
2004,Buenos Aires,1538,1446,3039,17684,0
2004,Catamarca,1,0,249,1925,0
2004,Chaco,428,12,279,4539,0
2004,Chubut,637,268,1139,414,0
2004,Ciudad Autónoma de Buenos Aires,0,0,0,45,0
2004,Córdoba,4600,41,63,6769,0
2004,Corrientes,0,1507,0,3652,0
2004,Entre Ríos,635,1019,991,1489,0
2004,Formosa,0,0,124,1971,0
2004,Jujuy,1171,129,3145,5351,0
2004,La Pampa,17875,0,110920,110883,0
2004,La Rioja,9400,0,302,8529,0
2004,Mendoza,15766,0,21017,22976,0
2004,Misiones,15,691,521,1190,0
2004,Neuquén,422,26,4442,20489,0
2004,Río Negro,6288,631,11489,22016,0
2004,Salta,11363,2448,18605,32259,0
2004,San Juan,0,19,72,765,0
2004,Santa Cruz,142,11,864,5434,0
2004,Santa Fe,1378,4682,899,20471,0
2004,Santiago del Estero,4300,0,0,2880,0
2004,Tierra del Fuego,21,0,1,1,4
2004,Tucumán,104,8,51,806,0
2005,Buenos Aires,4171,806,1457,33364,0
2005,Catamarca,0,1,6329,24728,0
2005,Chaco,335,300,909,3599,0
2005,Chubut,999,89,993,3311,0
2005,Ciudad Autónoma de Buenos Aires,0,0,0,28,0
2005,Córdoba,3866,4118,382,8544,0
2005,Corrientes,0,3806,0,52789,0
2005,Entre Ríos,146,2173,174,221,0
2005,Formosa,0,0,120,7823,0
2005,Jujuy,850,759,566,1480,0
2005,La Pampa,58290,207,118868,136161,0
2005,La Rioja,639,0,0,41,0
2005,Mendoza,6361,0,20177,38448,0
2005,Misiones,1527,415,3719,3306,0
2005,Neuquén,214,1806,1973,18970,0
2005,Río Negro,92277,388,96019,114595,0
2005,Salta,10876,3330,17414,30158,0
2005,San Juan,0,4,230,762,0
2005,San Luis,22314,0,0,248,0
2005,Santa Cruz,57,36,2011,7295,0
2005,Santa Fe,15,177,114,1605,0
2005,Santiago del Estero,3300,0,0,4700,0
2005,Tierra del Fuego,9,0,0,8,1
2005,Tucumán,0,0,125,2826,0
2006,Buenos Aires,649,796,694,165947,0
2006,Catamarca,1,0,1792,3064,0
2006,Chaco,15944,4250,1154,16259,0
2006,Chubut,75,129,75,52,0
2006,Córdoba,23498,124,15160,22987,0
2006,Corrientes,0,7370,0,0,0
2006,Entre Ríos,345,2857,870,733,0
2006,Formosa,0,0,94,1597,0
2006,Jujuy,31,15,108,5722,0
2006,La Pampa,34170,200,56690,46330,0
2006,La Rioja,7500,0,0,178,0
2006,Mendoza,4906,396,12302,42895,0
2006,Misiones,24,849,20,2064,0
2006,Neuquén,600,223,4369,2473,0
2006,Río Negro,14222,186,61492,65891,0
2006,Salta,8060,1925,12981,18198,0
2006,San Juan,0,0,122,534,0
2006,San Luis,8440,0,0,12392,0
2006,Santa Cruz,2,2,1581,1540,0
2006,Santa Fe,100,607,75,2265,0
2006,Santiago del Estero,12300,0,0,2700,0
2006,Tierra del Fuego,0,0,0,0,0
2006,Tucumán,0,98,139,1910,0
2007,Buenos Aires,1392,1553,268,15893,0
2007,Catamarca,0,59,4746,19950,0
2007,Chaco,3559,0,373,22281,0
2007,Chubut,47,214,291,205,0
2007,Ciudad Autónoma de Buenos Aires,0,0,0,8,0
2007,Córdoba,4371,0,472,6526,0
2007,Corrientes,25,0,29,515,0
2007,Entre Ríos,80,150,97,223,0
2007,Formosa,16,4,31,3005,0
2007,Jujuy,39,546,284,629,0
2007,La Pampa,7156,500,10888,3711,0
2007,La Rioja,19,8,67,106,0
2007,Mendoza,1672,12,5169,9314,0
2007,Misiones,0,37,20,239,0
2007,Neuquén,29,23,546,555,0
2007,Río Negro,25,11,18434,25075,0
2007,Salta,6993,1206,11717,16893,0
2007,San Juan,0,0,161,1185,0
2007,San Luis,4884,0,8571,12205,0
2007,Santa Cruz,2,2,1816,7204,0
2007,Santa Fe,98,95,519,2082,0
2007,Santiago del Estero,0,0,950,3595,0
2007,Tierra del Fuego,2,0,4,9,1
2007,Tucumán,40,3,160,659,0
2008,Buenos Aires,2083,10462,2204,54075,0
2008,Catamarca,2840,274,5135,4295,0
2008,Chaco,718,0,246,1909,0
2008,Chubut,3459,780,1536,3512,0
2008,Ciudad Autónoma de Buenos Aires,0,0,0,2,0
2008,Córdoba,15603,2,18228,27709,0
2008,Corrientes,2880,3161,0,2012,0
2008,Entre Ríos,2037,1315,27342,47200,0
2008,Formosa,30,0,131,4004,0
2008,Jujuy,191,392,1400,664,0
2008,La Pampa,41315,0,22166,34005,0
2008,La Rioja,70,0,325,622,0
2008,Mendoza,827,1,10016,77682,0
2008,Misiones,83,385,238,767,0
2008,Neuquén,136,33,217,486,0
2008,Río Negro,8,20,5669,14652,0
2008,Salta,4428,1294,8554,13115,0
2008,San Juan,120,15,148,840,0
2008,San Luis,3070,2000,0,19080,0
2008,Santa Cruz,3,0,33456,21840,0
2008,Santa Fe,234,179,284,4304,0
2008,Santiago del Estero,0,0,3773,20860,0
2008,Tierra del Fuego,4846,0,0,61,2489
2008,Tucumán,20,0,41,185,0
2009,Buenos Aires,10032,1940,286,21821,0
2009,Catamarca,7605,5429,6611,34608,0
2009,Chaco,875,0,241,2326,0
2009,Chubut,107,28,138,95,0
2009,Ciudad Autónoma de Buenos Aires,5,0,5,55,0
2009,Córdoba,21884,120,10500,37743,0
2009,Corrientes,545,5037,3,9975,0
2009,Entre Ríos,0,252,0,552,0
2009,Formosa,0,0,152,1226,0
2009,Jujuy,334,275,388,670,0
2009,La Pampa,12386,40,2500,10000,0
2009,La Rioja,100,0,1010,2870,0
2009,Mendoza,244,2,5485,19565,0
2009,Misiones,248,508,84,639,0
2009,Neuquén,30,5,29,146,0
2009,Río Negro,1322,808,3850,8774,0
2009,Salta,4555,1116,11081,18299,0
2009,San Juan,0,0,126,1039,0
2009,San Luis,37445,0,324669,124449,0
2009,Santa Cruz,0,0,5096,4753,0
2009,Santa Fe,22,293,62,3510,0
2009,Santiago del Estero,8090,0,4800,26650,0
2009,Tierra del Fuego,34,0,1,1,0
2009,Tucumán,804,90,882,3217,0
2010,Buenos Aires,1451,551,514,6156,0
2010,Catamarca,564,0,1683,13583,0
2010,Chaco,973,507,209,2229,0
2010,Chubut,176,26,529,531,0
2010,Ciudad Autónoma de Buenos Aires,0,0,0,0,0
2010,Córdoba,2233,790,0,7282,0
2010,Corrientes,0,38,4,718,60
2010,Entre Ríos,802,311,35,545,0
2010,Jujuy,24461,235,549,1900,0
2010,La Pampa,1360,190,874,15967,0
2010,La Rioja,0,130,5467,23674,0
2010,Mendoza,3712,157,5528,44799,0
2010,Misiones,3,81,75,388,0
2010,Neuquén,5,19,92,480,0
2010,Río Negro,8,6,182,449,0
2010,Salta,379,161,463,2943,0
2010,San Juan,0,0,152,936,0
2010,San Luis,9780,0,9143,13402,0
2010,Santa Cruz,4,0,8,30,0
2010,Santa Fe,18,201,236,2312,0
2010,Santiago del Estero,1050,0,0,4345,0
2010,Tierra del Fuego,3,0,3,1,0
2011,Buenos Aires,229,657,90,2378,0
2011,Catamarca,4165,0,4347,4212,0
2011,Chaco,2526,503,245,5574,0
2011,Chubut,1236,226,1273,1434,0
2011,Ciudad Autónoma de Buenos Aires,1,0,1,5,0
2011,Córdoba,24569,0,5778,40946,0
2011,Corrientes,0,1359,20,4305,192
2011,Entre Ríos,34,0,21,1970,0
2011,Formosa,338,0,317,1760,0
2011,Jujuy,327,83,143,789,0
2011,La Pampa,7300,150,3000,67572,0
2011,La Rioja,0,0,70,1320,0
2011,Mendoza,427,1,2303,8176,0
2011,Misiones,15,150,34,305,0
2011,Neuquén,671,284,5045,4682,0
2011,Río Negro,5,11,6233,9106,0
2011,Salta,167,118,171,1454,0
2011,San Juan,20,280,302,19535,0
2011,San Luis,4218,0,5842,8540,0
2011,Santa Cruz,2,0,22,39,0
2011,Santa Fe,62,197,138,2094,0
2011,Santiago del Estero,7388,0,0,3565,0
2011,Tierra del Fuego,80,0,11,6,0
2012,Buenos Aires,0,10,4,84,0
2012,Catamarca,4,5,591,4052,0
2012,Chaco,4317,138,60,3256,0
2012,Chubut,3306,261,412,719,0
2012,Ciudad Autónoma de Buenos Aires,0,0,0,0,0
2012,Córdoba,4036,0,295,6799,0
2012,Corrientes,0,770,0,2787,0
2012,Entre Ríos,1591,482,19,332,0
2012,Formosa,0,0,320,5639,0
2012,Jujuy,1503,750,1004,5417,0
2012,La Pampa,14644,0,500,15058,0
2012,La Rioja,6,26,7,352,0
2012,Mendoza,260,9,1153,5585,0
2012,Misiones,220,445,275,1204,0
2012,Neuquén,397,631,6597,8433,0
2012,Río Negro,376,6,974,1738,0
2012,Salta,115,68,319,1296,0
2012,San Juan,3,20,48,565,0
2012,San Luis,5841,0,9868,34492,0
2012,Santa Cruz,1000,11000,8420,80,0
2012,Santa Fe,5,115,164,2247,0
2012,Santiago del Estero,5510,0,0,3460,0
2012,Tierra del Fuego,2575,0,0,1,0
2012,Tucumán,58,0,458,1476,0
2013,Buenos Aires,38,12,15,1903,0
2013,Catamarca,159,0,2088,4261,0
2013,Chaco,710,868,2,7272,0
2013,Chubut,69,1,30,7,0
2013,Ciudad Autónoma de Buenos Aires,0,0,0,32,0
2013,Córdoba,25620,7000,3550,69009,0
2013,Corrientes,154,757,27,166,0
2013,Entre Ríos,1185,324,41,10290,0
2013,Formosa,764,0,7318,3211,0
2013,Jujuy,18308,1833,6530,5371,0
2013,La Pampa,44756,700,9437,28467,0
2013,La Rioja,0,50,16,440,0
2013,Mendoza,1776,4519,21239,49484,0
2013,Misiones,8,48,137,678,0
2013,Neuquén,1432,16,441,560,0
2013,Río Negro,61,10,206,1455,0
2013,Salta,0,1,1198,16947,0
2013,San Juan,80,1,64,308,0
2013,San Luis,1617,0,24425,28651,0
2013,Santa Cruz,1,0,457,1047,0
2013,Santa Fe,132,86,86,2174,0
2013,Santiago del Estero,3270,0,0,2792,0
2013,Tierra del Fuego,3,0,1,6,0
2013,Tucumán,104,0,0,6325,0
2014,Buenos Aires,4882,533,1500,59189,0
2014,Catamarca,3,8,1097,9258,0
2014,Chaco,72,79,133,4961,0
2014,Chubut,1,2,33,112,0
2014,Ciudad Autónoma de Buenos Aires,0,0,0,0,0
2014,Córdoba,0,0,200,3996,0
2014,Corrientes,54,1018,25,543,0
2014,Entre Ríos,517,83,5,931,0
2014,Formosa,11,0,207,7603,0
2014,Jujuy,21,25,143,1259,0
2014,La Pampa,143009,17,216073,131537,0
2014,La Rioja,0,72,6,1736,0
2014,Mendoza,2810,0,11003,52344,0
2014,Misiones,32,94,211,622,0
2014,Neuquén,31,24,280,292,0
2014,Río Negro,4,4,14697,34668,0
2014,Salta,12,0,71,1532,0
2014,San Juan,0,0,16,551,0
2014,San Luis,2530,0,448,49515,0
2014,Santa Cruz,185,0,46,46,0
2014,Santa Fe,0,90,1,648,0
2014,Santiago del Estero,27,47,290,1107,0
2014,Tierra del Fuego,1,0,1,8,0
2014,Tucumán,0,0,40,80,0
2015,Buenos Aires,173,792,99,4667,0
2015,Catamarca,8,55,2524,8264,0
2015,Chaco,25,110,41,4044,0
2015,Chubut,26987,195,6601,6564,0
2015,Ciudad Autónoma de Buenos Aires,0,0,0,6,0
2015,Córdoba,720,50,0,510,0
2015,Corrientes,0,0,0,12227,0
2015,Entre Ríos,503,24,46,957,0
2015,Formosa,6,21,232,536,0
2015,Jujuy,49,45,350,1465,0
2015,La Pampa,92782,5,85110,35039,868
2015,La Rioja,0,58,26,427,0
2015,Mendoza,1026,86,5203,13473,0
2015,Misiones,0,43,84,251,0
2015,Neuquén,1,3,10239,10322,0
2015,Río Negro,47,32,37568,67461,0
2015,Salta,34,3,219,839,0
2015,San Juan,0,5,52,534,0
2015,San Luis,3555,1835,9941,17867,0
2015,Santa Cruz,1,2,64,93,0
2015,Santa Fe,127,38,73,939,0
2015,Santiago del Estero,591,5,834,545,0
2015,Tierra del Fuego,2,0,1,2,0
2015,Tucumán,0,0,26,90,0
2016,Buenos Aires,2059,404,356,56478,0
2016,Catamarca,1396,172,3873,22055,0
2016,Chaco,15,25,8,9081,0
2016,Chubut,6327,42,2517,666,0
2016,Ciudad Autónoma de Buenos Aires,0,0,0,1,0
2016,Córdoba,317,0,873,2351,0
2016,Corrientes,1400,0,0,8580,0
2016,Entre Ríos,1126,19,150,1735,0
2016,Formosa,0,0,133,482,0
2016,Jujuy,471,53,750,736,0
2016,La Pampa,157250,19,243851,214063,0
2016,La Rioja,0,0,9,325,0
2016,Mendoza,4499,885,13665,74481,0
2016,Misiones,30,14,152,2469,0
2016,Neuquén,38,11,893,37415,0
2016,Río Negro,67,12,12350,47747,0
2016,Salta,311,530,525,3300,0
2016,San Juan,0,160,1,1938,0
2016,San Luis,123,0,18344,79394,0
2016,Santa Cruz,31,0,474,531,0
2016,Santa Fe,102,87,98,820,0
2016,Santiago del Estero,34,0,782,859,0
2016,Tierra del Fuego,5,0,1,4,0
2016,Tucumán,0,0,0,90,0
